ID,ID_orig,Name,Phase,Type,Subtype,Collection,Tracing,East,North,Region,SurvReg,Reg
1386,1408,Tl. 45,TOL,Structure,Tlatel,,,513122.1525,2164623.505,Texcoco I,TX,TX-I
1386,1408,Tl. 45,TOL,Structure,Tlatel,,,513122.1525,2164623.505,Texcoco I,TX,TX-I
1477,1499,Tl. 45,,Structure,Tlatel,,,514041.595,2152679.13,Texcoco II,TX,TX-II
1544,1566,Tl. 45,A,Structure,Tlatel,,,520220.045,2154505.237,Texcoco II,TX,TX-II
1553,1575,Tl. 45,A,Structure,Tlatel,,,520531.464,2155664.425,Texcoco II,TX,TX-II
1647,1669,Tl. 45,A,Structure,Tlatel,,,508130.1235,2145791.938,Texcoco III,TX,TX-III
3251,146,Tl. 45,,Structure,Tlatel,TRUE,Map_2,507356.8385,2129389.562,Chalco,CH,CH
580,580,Tl. 450,A,Structure,Tlatel,,,519185.0152,2166969.765,Texcoco I,TX,TX-I
580,580,Tl. 450,A,Structure,Tlatel,,,519185.0152,2166969.765,Texcoco I,TX,TX-I
579,579,Tl. 451,A,Structure,Tlatel,,,519253.9802,2166922.342,Texcoco I,TX,TX-I
579,579,Tl. 451,A,Structure,Tlatel,,,519253.9802,2166922.342,Texcoco I,TX,TX-I
582,582,Tl. 452,A,Structure,Tlatel,,,519249.9055,2167007.244,Texcoco I,TX,TX-I
582,582,Tl. 452,A,Structure,Tlatel,,,519249.9055,2167007.244,Texcoco I,TX,TX-I
583,583,Tl. 453,A,Structure,Tlatel,,,519196.5232,2167173.626,Texcoco I,TX,TX-I
583,583,Tl. 453,A,Structure,Tlatel,,,519196.5232,2167173.626,Texcoco I,TX,TX-I
588,588,Tl. 454,A,Structure,Tlatel,,,519365.2062,2166473.552,Texcoco I,TX,TX-I
588,588,Tl. 454,A,Structure,Tlatel,,,519365.2062,2166473.552,Texcoco I,TX,TX-I
589,589,Tl. 455,A,Structure,Tlatel,,,519391.501,2166470.638,Texcoco I,TX,TX-I
589,589,Tl. 455,A,Structure,Tlatel,,,519391.501,2166470.638,Texcoco I,TX,TX-I
592,592,Tl. 456,A,Structure,Tlatel,,,519413.8085,2166471.082,Texcoco I,TX,TX-I
592,592,Tl. 456,A,Structure,Tlatel,,,519413.8085,2166471.082,Texcoco I,TX,TX-I
2075,2097,Tl. 456,AZ,Structure,Tlatel,,,519403.8682,2166450.97,Texcoco I,TX,TX-I
2075,2097,Tl. 456,AZ,Structure,Tlatel,,,519403.8682,2166450.97,Texcoco I,TX,TX-I
590,590,Tl. 457,A,Structure,Tlatel,,,519442.4876,2166473.635,Texcoco I,TX,TX-I
590,590,Tl. 457,A,Structure,Tlatel,,,519442.4876,2166473.635,Texcoco I,TX,TX-I
591,591,Tl. 458,A,Structure,Tlatel,,,519464.0715,2166494.622,Texcoco I,TX,TX-I
591,591,Tl. 458,A,Structure,Tlatel,,,519464.0715,2166494.622,Texcoco I,TX,TX-I
587,587,Tl. 459,A,Structure,Tlatel,,,519607.4376,2166810.498,Texcoco I,TX,TX-I
587,587,Tl. 459,A,Structure,Tlatel,,,519607.4376,2166810.498,Texcoco I,TX,TX-I
1387,1409,Tl. 46,TOL,Structure,Tlatel,,,513171.225,2164600.899,Texcoco I,TX,TX-I
1387,1409,Tl. 46,TOL,Structure,Tlatel,,,513171.225,2164600.899,Texcoco I,TX,TX-I
1543,1565,Tl. 46,A,Structure,Tlatel,,,520690.5845,2154565.041,Texcoco II,TX,TX-II
1551,1573,Tl. 46,A,Structure,Tlatel,,,520599.5105,2155294.555,Texcoco II,TX,TX-II
1664,1686,Tl. 46,A,Structure,Tlatel,,,514198.357,2152935.641,Texcoco II,TX,TX-II
3354,418,Tl. 46,,Structure,Tlatel,TRUE,Map_4,507458.6785,2128737.149,Chalco,CH,CH
3360,190,Tl. 46,,Structure,Tlatel,TRUE,Map_2,507467.8915,2128728.373,Chalco,CH,CH
586,586,Tl. 460,A,Structure,Tlatel,,,519549.6369,2166847.003,Texcoco I,TX,TX-I
586,586,Tl. 460,A,Structure,Tlatel,,,519549.6369,2166847.003,Texcoco I,TX,TX-I
585,585,Tl. 461,A,Structure,Tlatel,,,519631.5901,2166944.609,Texcoco I,TX,TX-I
585,585,Tl. 461,A,Structure,Tlatel,,,519631.5901,2166944.609,Texcoco I,TX,TX-I
561,561,Tl. 462,TOL-AZ,Structure,Tlatel,,,518307.9921,2166156.267,Texcoco I,TX,TX-I
561,561,Tl. 462,TOL-AZ,Structure,Tlatel,,,518307.9921,2166156.267,Texcoco I,TX,TX-I
584,584,Tl. 462,A,Structure,Tlatel,,,519692.0668,2167010.246,Texcoco I,TX,TX-I
584,584,Tl. 462,A,Structure,Tlatel,,,519692.0668,2167010.246,Texcoco I,TX,TX-I
593,593,Tl. 463,FOR,Structure,Tlatel,,,519680.006,2165988.002,Texcoco I,TX,TX-I
593,593,Tl. 463,FOR,Structure,Tlatel,,,519680.006,2165988.002,Texcoco I,TX,TX-I
638,638,Tl. 464,,Structure,Tlatel,,,520196.3805,2166267.873,Texcoco I,TX,TX-I
638,638,Tl. 464,,Structure,Tlatel,,,520196.3805,2166267.873,Texcoco I,TX,TX-I
639,639,Tl. 465,,Structure,Tlatel,,,520197.2655,2166297.444,Texcoco I,TX,TX-I
639,639,Tl. 465,,Structure,Tlatel,,,520197.2655,2166297.444,Texcoco I,TX,TX-I
641,641,Tl. 466,,Structure,Tlatel,,,520237.028,2166281.62,Texcoco I,TX,TX-I
641,641,Tl. 466,,Structure,Tlatel,,,520237.028,2166281.62,Texcoco I,TX,TX-I
640,640,Tl. 467,,Structure,Tlatel,,,520229.178,2166327.853,Texcoco I,TX,TX-I
640,640,Tl. 467,,Structure,Tlatel,,,520229.178,2166327.853,Texcoco I,TX,TX-I
642,642,Tl. 468,,Structure,Tlatel,,,520278.6275,2166312.254,Texcoco I,TX,TX-I
642,642,Tl. 468,,Structure,Tlatel,,,520278.6275,2166312.254,Texcoco I,TX,TX-I
635,635,Tl. 469,A,Structure,Tlatel,,,520175.166,2165538.294,Texcoco I,TX,TX-I
635,635,Tl. 469,A,Structure,Tlatel,,,520175.166,2165538.294,Texcoco I,TX,TX-I
1388,1410,Tl. 47,TOL,Structure,Tlatel,,,513186.5575,2164644.395,Texcoco I,TX,TX-I
1388,1410,Tl. 47,TOL,Structure,Tlatel,,,513186.5575,2164644.395,Texcoco I,TX,TX-I
1541,1563,Tl. 47,A,Structure,Tlatel,,,520263.8295,2153663.418,Texcoco II,TX,TX-II
1552,1574,Tl. 47,A,Structure,Tlatel,,,520870.945,2155714.84,Texcoco II,TX,TX-II
1662,1684,Tl. 47,A,Structure,Tlatel,,,514327.0085,2153075.803,Texcoco II,TX,TX-II
3276,420,Tl. 47,,Structure,Tlatel,TRUE,Map_4,507620.7735,2128668.996,Chalco,CH,CH
3371,191,Tl. 47,,Structure,Tlatel,TRUE,Map_2,507609.588,2128680.706,Chalco,CH,CH
643,643,Tl. 470,A,Structure,Tlatel,,,520941.036,2166591.828,Texcoco I,TX,TX-I
643,643,Tl. 470,A,Structure,Tlatel,,,520941.036,2166591.828,Texcoco I,TX,TX-I
644,644,Tl. 471,FOR,Structure,Tlatel,,,520962.2825,2166348.657,Texcoco I,TX,TX-I
644,644,Tl. 471,FOR,Structure,Tlatel,,,520962.2825,2166348.657,Texcoco I,TX,TX-I
645,645,Tl. 472,A,Structure,Tlatel,,,520739.0445,2166123.574,Texcoco I,TX,TX-I
645,645,Tl. 472,A,Structure,Tlatel,,,520739.0445,2166123.574,Texcoco I,TX,TX-I
636,636,Tl. 474,A,Structure,Tlatel,,,520553.752,2165604.344,Texcoco I,TX,TX-I
636,636,Tl. 474,A,Structure,Tlatel,,,520553.752,2165604.344,Texcoco I,TX,TX-I
632,632,Tl. 475,A,Structure,Tlatel,,,520466.099,2165073.883,Texcoco I,TX,TX-I
632,632,Tl. 475,A,Structure,Tlatel,,,520466.099,2165073.883,Texcoco I,TX,TX-I
637,637,Tl. 475,A,Structure,Tlatel,,,520550.8745,2165941.03,Texcoco I,TX,TX-I
637,637,Tl. 475,A,Structure,Tlatel,,,520550.8745,2165941.03,Texcoco I,TX,TX-I
633,633,Tl. 476,A,Structure,Tlatel,,,520464.9245,2165109.272,Texcoco I,TX,TX-I
633,633,Tl. 476,A,Structure,Tlatel,,,520464.9245,2165109.272,Texcoco I,TX,TX-I
634,634,Tl. 477,A,Structure,Tlatel,,,520511.424,2165091.761,Texcoco I,TX,TX-I
634,634,Tl. 477,A,Structure,Tlatel,,,520511.424,2165091.761,Texcoco I,TX,TX-I
650,650,Tl. 478,A,Structure,Tlatel,,,520675.73,2164958.951,Texcoco I,TX,TX-I
650,650,Tl. 478,A,Structure,Tlatel,,,520675.73,2164958.951,Texcoco I,TX,TX-I
649,649,Tl. 479,A,Structure,Tlatel,,,520748.7935,2164991.946,Texcoco I,TX,TX-I
649,649,Tl. 479,A,Structure,Tlatel,,,520748.7935,2164991.946,Texcoco I,TX,TX-I
542,542,Tl. 48,,Structure,Tlatel,,,519962.4395,2152699.997,Texcoco II,TX,TX-II
1389,1411,Tl. 48,TOL,Structure,Tlatel,,,513116.5635,2164679.509,Texcoco I,TX,TX-I
1389,1411,Tl. 48,TOL,Structure,Tlatel,,,513116.5635,2164679.509,Texcoco I,TX,TX-I
1641,1663,Tl. 48,A,Structure,Tlatel,,,508014.4065,2145665.656,Texcoco III,TX,TX-III
1663,1685,Tl. 48,A,Structure,Tlatel,,,514218.223,2153029.6,Texcoco II,TX,TX-II
604,604,Tl. 480,A,Structure,Tlatel,,,519481.469,2163777.84,Texcoco I,TX,TX-I
604,604,Tl. 480,A,Structure,Tlatel,,,519481.469,2163777.84,Texcoco I,TX,TX-I
603,603,Tl. 481,A,Structure,Tlatel,,,519494.99,2163813.462,Texcoco I,TX,TX-I
603,603,Tl. 481,A,Structure,Tlatel,,,519494.99,2163813.462,Texcoco I,TX,TX-I
601,601,Tl. 482,A,Structure,Tlatel,,,519528.4315,2163866.792,Texcoco I,TX,TX-I
601,601,Tl. 482,A,Structure,Tlatel,,,519528.4315,2163866.792,Texcoco I,TX,TX-I
600,600,Tl. 483,Tol-Az,Structure,Tlatel,,,519542.907,2163892.273,Texcoco I,TX,TX-I
600,600,Tl. 483,Tol-Az,Structure,Tlatel,,,519542.907,2163892.273,Texcoco I,TX,TX-I
599,599,Tl. 484,A,Structure,Tlatel,,,519489.9765,2163895.959,Texcoco I,TX,TX-I
599,599,Tl. 484,A,Structure,Tlatel,,,519489.9765,2163895.959,Texcoco I,TX,TX-I
598,598,Tl. 485,A,Structure,Tlatel,,,519521.3155,2163913.025,Texcoco I,TX,TX-I
598,598,Tl. 485,A,Structure,Tlatel,,,519521.3155,2163913.025,Texcoco I,TX,TX-I
596,596,Tl. 486,A,Structure,Tlatel,,,519533.701,2163968.816,Texcoco I,TX,TX-I
596,596,Tl. 486,A,Structure,Tlatel,,,519533.701,2163968.816,Texcoco I,TX,TX-I
597,597,Tl. 487,Tol-Az,Structure,Tlatel,,,519599.7195,2163958.365,Texcoco I,TX,TX-I
597,597,Tl. 487,Tol-Az,Structure,Tlatel,,,519599.7195,2163958.365,Texcoco I,TX,TX-I
595,595,Tl. 488,A,Structure,Tlatel,,,519639.3025,2164011.228,Texcoco I,TX,TX-I
595,595,Tl. 488,A,Structure,Tlatel,,,519639.3025,2164011.228,Texcoco I,TX,TX-I
594,594,Tl. 489,A,Structure,Tlatel,,,519726.991,2164077.896,Texcoco I,TX,TX-I
594,594,Tl. 489,A,Structure,Tlatel,,,519726.991,2164077.896,Texcoco I,TX,TX-I
1390,1412,Tl. 49,A,Structure,Tlatel,,,513079.5555,2165262.591,Texcoco I,TX,TX-I
1390,1412,Tl. 49,A,Structure,Tlatel,,,513079.5555,2165262.591,Texcoco I,TX,TX-I
1499,1521,Tl. 49,A,Structure,Tlatel,,,519082.733,2152987.989,Texcoco II,TX,TX-II
1661,1683,Tl. 49,A,Structure,Tlatel,,,514275.2375,2153184.965,Texcoco II,TX,TX-II
3185,410,Tl. 49,,Structure,Tlatel,TRUE,Map_4,507056.1685,2128738.91,Chalco,CH,CH
3191,188,Tl. 49,,Structure,Tlatel,TRUE,Map_2,507045.5175,2128721.807,Chalco,CH,CH
651,651,Tl. 490,A,Structure,Tlatel,,,520786.095,2164234.13,Texcoco I,TX,TX-I
651,651,Tl. 490,A,Structure,Tlatel,,,520786.095,2164234.13,Texcoco I,TX,TX-I
545,545,Tl. 491,A,Structure,Tlatel,,,520949.611,2164085.782,Texcoco I,TX,TX-I
545,545,Tl. 491,A,Structure,Tlatel,,,520949.611,2164085.782,Texcoco I,TX,TX-I
655,655,Tl. 492,A,Structure,Tlatel,,,520928.0155,2163818.621,Texcoco I,TX,TX-I
655,655,Tl. 492,A,Structure,Tlatel,,,520928.0155,2163818.621,Texcoco I,TX,TX-I
654,654,Tl. 493,A,Structure,Tlatel,,,520833.5335,2163897.858,Texcoco I,TX,TX-I
654,654,Tl. 493,A,Structure,Tlatel,,,520833.5335,2163897.858,Texcoco I,TX,TX-I
653,653,Tl. 494,A,Structure,Tlatel,,,520785.813,2163901.251,Texcoco I,TX,TX-I
653,653,Tl. 494,A,Structure,Tlatel,,,520785.813,2163901.251,Texcoco I,TX,TX-I
652,652,Tl. 495,A,Structure,Tlatel,,,520762.8995,2163951.626,Texcoco I,TX,TX-I
652,652,Tl. 495,A,Structure,Tlatel,,,520762.8995,2163951.626,Texcoco I,TX,TX-I
630,630,Tl. 497,A,Structure,Tlatel,,,520097.942,2163852.763,Texcoco I,TX,TX-I
630,630,Tl. 497,A,Structure,Tlatel,,,520097.942,2163852.763,Texcoco I,TX,TX-I
631,631,Tl. 497,TOL,Structure,Tlatel,,,519807.625,2163914.87,Texcoco I,TX,TX-I
631,631,Tl. 497,TOL,Structure,Tlatel,,,519807.625,2163914.87,Texcoco I,TX,TX-I
608,608,Tl. 498,Tol-Az,Structure,Tlatel,,,519713.657,2163770.361,Texcoco I,TX,TX-I
608,608,Tl. 498,Tol-Az,Structure,Tlatel,,,519713.657,2163770.361,Texcoco I,TX,TX-I
628,628,Tl. 499,Tol-Az,Structure,Tlatel,,,519758.1435,2163777.746,Texcoco I,TX,TX-I
628,628,Tl. 499,Tol-Az,Structure,Tlatel,,,519758.1435,2163777.746,Texcoco I,TX,TX-I
375,375,Tl. 5,,Structure,Tlatel,,,508689.0025,2157959.163,Texcoco II,TX,TX-II
1507,1529,Tl. 5,FOR,Structure,Tlatel,,,519149.175,2154515.858,Texcoco II,TX,TX-II
1619,1641,Tl. 5,TOL,Structure,Tlatel,,,508855.4485,2155835.55,Texcoco II,TX,TX-II
1964,1986,Tl. 5,LF-MAZ,Structure,Tlatel,,,518457.4985,2141174.374,Ixtapalapa,IX,IX
1498,1520,Tl. 50,A,Structure,Tlatel,,,519078.147,2152939.619,Texcoco II,TX,TX-II
1642,1664,Tl. 50,A,Structure,Tlatel,,,508125.5155,2145477.473,Texcoco III,TX,TX-III
3128,411,Tl. 50,,Structure,Tlatel,TRUE,Map_4,507077.921,2128712.775,Chalco,CH,CH
3136,189,Tl. 50,,Structure,Tlatel,TRUE,Map_2,507071.318,2128689.641,Chalco,CH,CH
602,602,Tl. 500,A,Structure,Tlatel,,,519621.0385,2163857.749,Texcoco I,TX,TX-I
602,602,Tl. 500,A,Structure,Tlatel,,,519621.0385,2163857.749,Texcoco I,TX,TX-I
605,605,Tl. 501,A,Structure,Tlatel,,,519597.6955,2163755.906,Texcoco I,TX,TX-I
605,605,Tl. 501,A,Structure,Tlatel,,,519597.6955,2163755.906,Texcoco I,TX,TX-I
606,606,Tl. 502,A,Structure,Tlatel,,,519578.2885,2163710.527,Texcoco I,TX,TX-I
606,606,Tl. 502,A,Structure,Tlatel,,,519578.2885,2163710.527,Texcoco I,TX,TX-I
607,607,Tl. 503,A,Structure,Tlatel,,,519524.7195,2163677.198,Texcoco I,TX,TX-I
607,607,Tl. 503,A,Structure,Tlatel,,,519524.7195,2163677.198,Texcoco I,TX,TX-I
609,609,Tl. 504,Tol-Az,Structure,Tlatel,,,519682.8855,2163630.306,Texcoco I,TX,TX-I
609,609,Tl. 504,Tol-Az,Structure,Tlatel,,,519682.8855,2163630.306,Texcoco I,TX,TX-I
627,627,Tl. 505,A,Structure,Tlatel,,,519721.6395,2163654.347,Texcoco I,TX,TX-I
627,627,Tl. 505,A,Structure,Tlatel,,,519721.6395,2163654.347,Texcoco I,TX,TX-I
610,610,Tl. 506,AZ-F,Structure,Tlatel,,,519340.6875,2163180.689,Texcoco I,TX,TX-I
610,610,Tl. 506,AZ-F,Structure,Tlatel,,,519340.6875,2163180.689,Texcoco I,TX,TX-I
629,629,Tl. 507,A,Structure,Tlatel,,,520251.565,2163586.792,Texcoco I,TX,TX-I
629,629,Tl. 507,A,Structure,Tlatel,,,520251.565,2163586.792,Texcoco I,TX,TX-I
611,611,Tl. 508,FOR,Structure,Tlatel,,,519279.328,2163107.971,Texcoco I,TX,TX-I
611,611,Tl. 508,FOR,Structure,Tlatel,,,519279.328,2163107.971,Texcoco I,TX,TX-I
572,572,Tl. 509,FOR,Structure,Tlatel,,,519242.2995,2163021.793,Texcoco I,TX,TX-I
572,572,Tl. 509,FOR,Structure,Tlatel,,,519242.2995,2163021.793,Texcoco I,TX,TX-I
1391,1413,Tl. 51,Tol-Az,Structure,Tlatel,,,513810.578,2164943.036,Texcoco I,TX,TX-I
1391,1413,Tl. 51,Tol-Az,Structure,Tlatel,,,513810.578,2164943.036,Texcoco I,TX,TX-I
1466,1488,Tl. 51,,Structure,Tlatel,,,514221.803,2152013.73,Texcoco II,TX,TX-II
1497,1519,Tl. 51,A,Structure,Tlatel,,,518989.818,2153019.38,Texcoco II,TX,TX-II
1640,1662,Tl. 51,A,Structure,Tlatel,,,507933.22,2145605.362,Texcoco III,TX,TX-III
3080,422,Tl. 51,,Structure,Tlatel,TRUE,Map_4,508219.9195,2128439.391,Chalco,CH,CH
613,613,Tl. 510,A,Structure,Tlatel,,,519506.9485,2162893.302,Texcoco I,TX,TX-I
613,613,Tl. 510,A,Structure,Tlatel,,,519506.9485,2162893.302,Texcoco I,TX,TX-I
614,614,Tl. 511,AZ-F,Structure,Tlatel,,,519558.91,2162858.909,Texcoco I,TX,TX-I
614,614,Tl. 511,AZ-F,Structure,Tlatel,,,519558.91,2162858.909,Texcoco I,TX,TX-I
615,615,Tl. 512,A,Structure,Tlatel,,,519577.144,2162823.353,Texcoco I,TX,TX-I
615,615,Tl. 512,A,Structure,Tlatel,,,519577.144,2162823.353,Texcoco I,TX,TX-I
612,612,Tl. 513,A,Structure,Tlatel,,,519561.8005,2162960.714,Texcoco I,TX,TX-I
612,612,Tl. 513,A,Structure,Tlatel,,,519561.8005,2162960.714,Texcoco I,TX,TX-I
616,616,Tl. 514,AZ-F,Structure,Tlatel,,,519631.8165,2162868.568,Texcoco I,TX,TX-I
616,616,Tl. 514,AZ-F,Structure,Tlatel,,,519631.8165,2162868.568,Texcoco I,TX,TX-I
617,617,Tl. 515,AZ-F,Structure,Tlatel,,,519654.428,2162824.423,Texcoco I,TX,TX-I
617,617,Tl. 515,AZ-F,Structure,Tlatel,,,519654.428,2162824.423,Texcoco I,TX,TX-I
618,618,Tl. 516,A,Structure,Tlatel,,,519755.7605,2162794.847,Texcoco I,TX,TX-I
618,618,Tl. 516,A,Structure,Tlatel,,,519755.7605,2162794.847,Texcoco I,TX,TX-I
619,619,Tl. 517,A,Structure,Tlatel,,,519784.437,2162995.522,Texcoco I,TX,TX-I
619,619,Tl. 517,A,Structure,Tlatel,,,519784.437,2162995.522,Texcoco I,TX,TX-I
620,620,Tl. 518,A,Structure,Tlatel,,,520135.7715,2162931.894,Texcoco I,TX,TX-I
620,620,Tl. 518,A,Structure,Tlatel,,,520135.7715,2162931.894,Texcoco I,TX,TX-I
624,624,Tl. 519,A,Structure,Tlatel,,,520340.8295,2163114.69,Texcoco I,TX,TX-I
624,624,Tl. 519,A,Structure,Tlatel,,,520340.8295,2163114.69,Texcoco I,TX,TX-I
1392,1414,Tl. 52,A,Structure,Tlatel,,,513824.116,2164999.699,Texcoco I,TX,TX-I
1392,1414,Tl. 52,A,Structure,Tlatel,,,513824.116,2164999.699,Texcoco I,TX,TX-I
1467,1489,Tl. 52,,Structure,Tlatel,,,513825.6175,2151660.474,Texcoco II,TX,TX-II
1495,1517,Tl. 52,A,Structure,Tlatel,,,518995.67,2153048.54,Texcoco II,TX,TX-II
1639,1661,Tl. 52,A,Structure,Tlatel,,,507879.338,2145640.556,Texcoco III,TX,TX-III
3188,196,Tl. 52,,Structure,Tlatel,TRUE,Map_2,508190.2535,2128783.249,Chalco,CH,CH
622,622,Tl. 520,A,Structure,Tlatel,,,520248.508,2163089.076,Texcoco I,TX,TX-I
622,622,Tl. 520,A,Structure,Tlatel,,,520248.508,2163089.076,Texcoco I,TX,TX-I
621,621,Tl. 521,A,Structure,Tlatel,,,520172.0775,2163103.45,Texcoco I,TX,TX-I
621,621,Tl. 521,A,Structure,Tlatel,,,520172.0775,2163103.45,Texcoco I,TX,TX-I
623,623,Tl. 522,A,Structure,Tlatel,,,520268.066,2163142.735,Texcoco I,TX,TX-I
623,623,Tl. 522,A,Structure,Tlatel,,,520268.066,2163142.735,Texcoco I,TX,TX-I
625,625,Tl. 523,A,Structure,Tlatel,,,520408.689,2163140.991,Texcoco I,TX,TX-I
625,625,Tl. 523,A,Structure,Tlatel,,,520408.689,2163140.991,Texcoco I,TX,TX-I
661,661,Tl. 524,A,Structure,Tlatel,,,520458.5835,2163150.37,Texcoco I,TX,TX-I
661,661,Tl. 524,A,Structure,Tlatel,,,520458.5835,2163150.37,Texcoco I,TX,TX-I
659,659,Tl. 525,A,Structure,Tlatel,,,520473.5345,2163353.951,Texcoco I,TX,TX-I
659,659,Tl. 525,A,Structure,Tlatel,,,520473.5345,2163353.951,Texcoco I,TX,TX-I
660,660,Tl. 526,A,Structure,Tlatel,,,520580.7665,2163301.594,Texcoco I,TX,TX-I
660,660,Tl. 526,A,Structure,Tlatel,,,520580.7665,2163301.594,Texcoco I,TX,TX-I
656,656,Tl. 527,A,Structure,Tlatel,,,520537.688,2163435.332,Texcoco I,TX,TX-I
656,656,Tl. 527,A,Structure,Tlatel,,,520537.688,2163435.332,Texcoco I,TX,TX-I
657,657,Tl. 528,A,Structure,Tlatel,,,520486.4415,2163429.571,Texcoco I,TX,TX-I
657,657,Tl. 528,A,Structure,Tlatel,,,520486.4415,2163429.571,Texcoco I,TX,TX-I
658,658,Tl. 529,A,Structure,Tlatel,,,520481.7735,2163403.657,Texcoco I,TX,TX-I
658,658,Tl. 529,A,Structure,Tlatel,,,520481.7735,2163403.657,Texcoco I,TX,TX-I
1393,1415,Tl. 53,Tol-Az,Structure,Tlatel,,,513725.3805,2165122.355,Texcoco I,TX,TX-I
1393,1415,Tl. 53,Tol-Az,Structure,Tlatel,,,513725.3805,2165122.355,Texcoco I,TX,TX-I
1468,1490,Tl. 53,,Structure,Tlatel,,,514418.2615,2151679.931,Texcoco II,TX,TX-II
1494,1516,Tl. 53,A,Structure,Tlatel,,,518987.732,2153075.282,Texcoco II,TX,TX-II
1501,1523,Tl. 53,A,Structure,Tlatel,,,519028.1085,2153205.041,Texcoco II,TX,TX-II
3129,197,Tl. 53,,Structure,Tlatel,TRUE,Map_2,508222.8865,2128762.664,Chalco,CH,CH
626,626,Tl. 530,A,Structure,Tlatel,,,520345.3855,2163415.908,Texcoco I,TX,TX-I
626,626,Tl. 530,A,Structure,Tlatel,,,520345.3855,2163415.908,Texcoco I,TX,TX-I
719,719,Tl. 531,A,Structure,Tlatel,,,522879.262,2162868.998,Texcoco I,TX,TX-I
719,719,Tl. 531,A,Structure,Tlatel,,,522879.262,2162868.998,Texcoco I,TX,TX-I
720,720,Tl. 532,A,Structure,Tlatel,,,522917.984,2162860.813,Texcoco I,TX,TX-I
720,720,Tl. 532,A,Structure,Tlatel,,,522917.984,2162860.813,Texcoco I,TX,TX-I
721,721,Tl. 533,A,Structure,Tlatel,,,522958.5065,2162899.95,Texcoco I,TX,TX-I
721,721,Tl. 533,A,Structure,Tlatel,,,522958.5065,2162899.95,Texcoco I,TX,TX-I
723,723,Tl. 534,A,Structure,Tlatel,,,523013.151,2162882.237,Texcoco I,TX,TX-I
723,723,Tl. 534,A,Structure,Tlatel,,,523013.151,2162882.237,Texcoco I,TX,TX-I
895,895,Tl. 535,A,Structure,Tlatel,,,523041.351,2162912.984,Texcoco I,TX,TX-I
895,895,Tl. 535,A,Structure,Tlatel,,,523041.351,2162912.984,Texcoco I,TX,TX-I
894,894,Tl. 536,A,Structure,Tlatel,,,523036.27,2162949.708,Texcoco I,TX,TX-I
894,894,Tl. 536,A,Structure,Tlatel,,,523036.27,2162949.708,Texcoco I,TX,TX-I
722,722,Tl. 537,A,Structure,Tlatel,,,522983.022,2162963.517,Texcoco I,TX,TX-I
722,722,Tl. 537,A,Structure,Tlatel,,,522983.022,2162963.517,Texcoco I,TX,TX-I
724,724,Tl. 538,A,Structure,Tlatel,,,523022.3475,2162995.827,Texcoco I,TX,TX-I
724,724,Tl. 538,A,Structure,Tlatel,,,523022.3475,2162995.827,Texcoco I,TX,TX-I
1394,1416,Tl. 54,Tol-Az,Structure,Tlatel,,,513704.8385,2165180.758,Texcoco I,TX,TX-I
1394,1416,Tl. 54,Tol-Az,Structure,Tlatel,,,513704.8385,2165180.758,Texcoco I,TX,TX-I
1469,1491,Tl. 54,,Structure,Tlatel,,,514348.7385,2151685.798,Texcoco II,TX,TX-II
1496,1518,Tl. 54,A,Structure,Tlatel,,,518962.3295,2153035.88,Texcoco II,TX,TX-II
1637,1659,Tl. 54,A,Structure,Tlatel,,,507821.7765,2145703.054,Texcoco III,TX,TX-III
1732,1754,Tl. 54,,Structure,Tlatel,,,499381.9955,2136856.957,Ixtapalapa,IX,IX
3139,198,Tl. 54,,Structure,Tlatel,TRUE,Map_2,508564.405,2128834.262,Chalco,CH,CH
546,546,Tl. 540,Tol-Az,Structure,Tlatel,,,521426.079,2163364.113,Texcoco I,TX,TX-I
546,546,Tl. 540,Tol-Az,Structure,Tlatel,,,521426.079,2163364.113,Texcoco I,TX,TX-I
647,647,Tl. 541,A,Structure,Tlatel,,,521120.6855,2165410.688,Texcoco I,TX,TX-I
647,647,Tl. 541,A,Structure,Tlatel,,,521120.6855,2165410.688,Texcoco I,TX,TX-I
648,648,Tl. 542,A,Structure,Tlatel,,,521188.054,2165393.461,Texcoco I,TX,TX-I
648,648,Tl. 542,A,Structure,Tlatel,,,521188.054,2165393.461,Texcoco I,TX,TX-I
664,664,Tl. 543,A,Structure,Tlatel,,,521324.681,2166119.212,Texcoco I,TX,TX-I
664,664,Tl. 543,A,Structure,Tlatel,,,521324.681,2166119.212,Texcoco I,TX,TX-I
646,646,Tl. 544,A,Structure,Tlatel,,,521228.384,2165866.284,Texcoco I,TX,TX-I
646,646,Tl. 544,A,Structure,Tlatel,,,521228.384,2165866.284,Texcoco I,TX,TX-I
713,713,Tl. 545,A,Structure,Tlatel,,,522203.278,2164912.181,Texcoco I,TX,TX-I
713,713,Tl. 545,A,Structure,Tlatel,,,522203.278,2164912.181,Texcoco I,TX,TX-I
712,712,Tl. 546,A,Structure,Tlatel,,,522201.982,2164951.043,Texcoco I,TX,TX-I
712,712,Tl. 546,A,Structure,Tlatel,,,522201.982,2164951.043,Texcoco I,TX,TX-I
714,714,Tl. 547,A,Structure,Tlatel,,,522236.443,2164942.033,Texcoco I,TX,TX-I
714,714,Tl. 547,A,Structure,Tlatel,,,522236.443,2164942.033,Texcoco I,TX,TX-I
715,715,Tl. 548,A,Structure,Tlatel,,,522300.4115,2164927.476,Texcoco I,TX,TX-I
